actor_id,identifier,namespace,datasource_id
AR-CFY,AR-CFY,UNLOCODE,UNLOCODE:2022-1
AR-CAS,AR-CAS,UNLOCODE,UNLOCODE:2022-1
AR-CGO,AR-CGO,UNLOCODE,UNLOCODE:2022-1
AR-CLO,AR-CLO,UNLOCODE,UNLOCODE:2022-1
AR-CQO,AR-CQO,UNLOCODE,UNLOCODE:2022-1
AR-CRO,AR-CRO,UNLOCODE,UNLOCODE:2022-1
AR-CSO,AR-CSO,UNLOCODE,UNLOCODE:2022-1
AR-CVO,AR-CVO,UNLOCODE,UNLOCODE:2022-1
AR-CGA,AR-CGA,UNLOCODE,UNLOCODE:2022-1
AR-CDS,AR-CDS,UNLOCODE,UNLOCODE:2022-1
AR-CSN,AR-CSN,UNLOCODE,UNLOCODE:2022-1
AR-CAA,AR-CAA,UNLOCODE,UNLOCODE:2022-1
AR-CCB,AR-CCB,UNLOCODE,UNLOCODE:2022-1
AR-CAN,AR-CAN,UNLOCODE,UNLOCODE:2022-1
AR-CDN,AR-CDN,UNLOCODE,UNLOCODE:2022-1
AR-CAO,AR-CAO,UNLOCODE,UNLOCODE:2022-1
AR-CSL,AR-CSL,UNLOCODE,UNLOCODE:2022-1
AR-CTL,AR-CTL,UNLOCODE,UNLOCODE:2022-1
AR-CAT,AR-CAT,UNLOCODE,UNLOCODE:2022-1
AR-CTO,AR-CTO,UNLOCODE,UNLOCODE:2022-1
AR-CUE,AR-CUE,UNLOCODE,UNLOCODE:2022-1
AR-CEN,AR-CEN,UNLOCODE,UNLOCODE:2022-1
AR-CAL,AR-CAL,UNLOCODE,UNLOCODE:2022-1
AR-CVP,AR-CVP,UNLOCODE,UNLOCODE:2022-1
AR-CSS,AR-CSS,UNLOCODE,UNLOCODE:2022-1
AR-CCO,AR-CCO,UNLOCODE,UNLOCODE:2022-1
AR-CDC,AR-CDC,UNLOCODE,UNLOCODE:2022-1
AR-CHA,AR-CHA,UNLOCODE,UNLOCODE:2022-1
AR-CVY,AR-CVY,UNLOCODE,UNLOCODE:2022-1
AR-CST,AR-CST,UNLOCODE,UNLOCODE:2022-1
AR-CPA,AR-CPA,UNLOCODE,UNLOCODE:2022-1
AR-CYB,AR-CYB,UNLOCODE,UNLOCODE:2022-1
AR-EVA,AR-EVA,UNLOCODE,UNLOCODE:2022-1
AR-CIU,AR-CIU,UNLOCODE,UNLOCODE:2022-1
AR-CLN,AR-CLN,UNLOCODE,UNLOCODE:2022-1
AR-CZO,AR-CZO,UNLOCODE,UNLOCODE:2022-1
AR-CON,AR-CON,UNLOCODE,UNLOCODE:2022-1
AR-COS,AR-COS,UNLOCODE,UNLOCODE:2022-1
AR-CCP,AR-CCP,UNLOCODE,UNLOCODE:2022-1
AR-CMG,AR-CMG,UNLOCODE,UNLOCODE:2022-1
AR-COA,AR-COA,UNLOCODE,UNLOCODE:2022-1
AR-CDA,AR-CDA,UNLOCODE,UNLOCODE:2022-1
AR-CEO,AR-CEO,UNLOCODE,UNLOCODE:2022-1
AR-CAZ,AR-CAZ,UNLOCODE,UNLOCODE:2022-1
AR-CDP,AR-CDP,UNLOCODE,UNLOCODE:2022-1
AR-CDE,AR-CDE,UNLOCODE,UNLOCODE:2022-1
AR-CNO,AR-CNO,UNLOCODE,UNLOCODE:2022-1
AR-ADV,AR-ADV,UNLOCODE,UNLOCODE:2022-1
AR-DKS,AR-DKS,UNLOCODE,UNLOCODE:2022-1
AR-DSU,AR-DSU,UNLOCODE,UNLOCODE:2022-1
AR-DCU,AR-DCU,UNLOCODE,UNLOCODE:2022-1
AR-DOR,AR-DOR,UNLOCODE,UNLOCODE:2022-1
AR-ELB,AR-ELB,UNLOCODE,UNLOCODE:2022-1
AR-EHL,AR-EHL,UNLOCODE,UNLOCODE:2022-1
AR-JEC,AR-JEC,UNLOCODE,UNLOCODE:2022-1
AR-EPA,AR-EPA,UNLOCODE,UNLOCODE:2022-1
AR-ELP,AR-ELP,UNLOCODE,UNLOCODE:2022-1
AR-ETP,AR-ETP,UNLOCODE,UNLOCODE:2022-1
AR-EEA,AR-EEA,UNLOCODE,UNLOCODE:2022-1
AR-EPL,AR-EPL,UNLOCODE,UNLOCODE:2022-1
AR-ESP,AR-ESP,UNLOCODE,UNLOCODE:2022-1
AR-ESE,AR-ESE,UNLOCODE,UNLOCODE:2022-1
AR-JTR,AR-JTR,UNLOCODE,UNLOCODE:2022-1
AR-EZA,AR-EZA,UNLOCODE,UNLOCODE:2022-1
AR-FAM,AR-FAM,UNLOCODE,UNLOCODE:2022-1
AR-FEN,AR-FEN,UNLOCODE,UNLOCODE:2022-1
AR-FER,AR-FER,UNLOCODE,UNLOCODE:2022-1
AR-FRR,AR-FRR,UNLOCODE,UNLOCODE:2022-1
AR-FLO,AR-FLO,UNLOCODE,UNLOCODE:2022-1
AR-FRK,AR-FRK,UNLOCODE,UNLOCODE:2022-1
AR-FBE,AR-FBE,UNLOCODE,UNLOCODE:2022-1
AR-FRY,AR-FRY,UNLOCODE,UNLOCODE:2022-1
AR-XLM,AR-XLM,UNLOCODE,UNLOCODE:2022-1
AR-GVL,AR-GVL,UNLOCODE,UNLOCODE:2022-1
AR-GAR,AR-GAR,UNLOCODE,UNLOCODE:2022-1
AR-GRU,AR-GRU,UNLOCODE,UNLOCODE:2022-1
AR-GVA,AR-GVA,UNLOCODE,UNLOCODE:2022-1
AR-GBE,AR-GBE,UNLOCODE,UNLOCODE:2022-1
AR-GCA,AR-GCA,UNLOCODE,UNLOCODE:2022-1
AR-GDL,AR-GDL,UNLOCODE,UNLOCODE:2022-1
AR-XSA,AR-XSA,UNLOCODE,UNLOCODE:2022-1
AR-GGL,AR-GGL,UNLOCODE,UNLOCODE:2022-1
AR-GDG,AR-GDG,UNLOCODE,UNLOCODE:2022-1
AR-GLS,AR-GLS,UNLOCODE,UNLOCODE:2022-1
AR-GMA,AR-GMA,UNLOCODE,UNLOCODE:2022-1
AR-GPC,AR-GPC,UNLOCODE,UNLOCODE:2022-1
AR-GRM,AR-GRM,UNLOCODE,UNLOCODE:2022-1
AR-GNR,AR-GNR,UNLOCODE,UNLOCODE:2022-1
AR-GRD,AR-GRD,UNLOCODE,UNLOCODE:2022-1
AR-JGR,AR-JGR,UNLOCODE,UNLOCODE:2022-1
AR-VLV,AR-VLV,UNLOCODE,UNLOCODE:2022-1
AR-GRC,AR-GRC,UNLOCODE,UNLOCODE:2022-1
AR-GCR,AR-GCR,UNLOCODE,UNLOCODE:2022-1
AR-GOD,AR-GOD,UNLOCODE,UNLOCODE:2022-1
AR-GRB,AR-GRB,UNLOCODE,UNLOCODE:2022-1
AR-GBG,AR-GBG,UNLOCODE,UNLOCODE:2022-1
AR-GUY,AR-GUY,UNLOCODE,UNLOCODE:2022-1
AR-GYM,AR-GYM,UNLOCODE,UNLOCODE:2022-1
AR-GUR,AR-GUR,UNLOCODE,UNLOCODE:2022-1
AR-HAE,AR-HAE,UNLOCODE,UNLOCODE:2022-1
AR-HER,AR-HER,UNLOCODE,UNLOCODE:2022-1
AR-HIC,AR-HIC,UNLOCODE,UNLOCODE:2022-1
AR-HUG,AR-HUG,UNLOCODE,UNLOCODE:2022-1
AR-HUR,AR-HUR,UNLOCODE,UNLOCODE:2022-1
AR-IAL,AR-IAL,UNLOCODE,UNLOCODE:2022-1
AR-JJL,AR-JJL,UNLOCODE,UNLOCODE:2022-1
AR-ILH,AR-ILH,UNLOCODE,UNLOCODE:2022-1
AR-IMZ,AR-IMZ,UNLOCODE,UNLOCODE:2022-1
AR-INW,AR-INW,UNLOCODE,UNLOCODE:2022-1
AR-ICV,AR-ICV,UNLOCODE,UNLOCODE:2022-1
AR-ITZ,AR-ITZ,UNLOCODE,UNLOCODE:2022-1
AR-WNL,AR-WNL,UNLOCODE,UNLOCODE:2022-1
AR-JUN,AR-JUN,UNLOCODE,UNLOCODE:2022-1
AR-JPX,AR-JPX,UNLOCODE,UNLOCODE:2022-1
AR-LCR,AR-LCR,UNLOCODE,UNLOCODE:2022-1
AR-LCT,AR-LCT,UNLOCODE,UNLOCODE:2022-1
AR-LLM,AR-LLM,UNLOCODE,UNLOCODE:2022-1
AR-LES,AR-LES,UNLOCODE,UNLOCODE:2022-1
AR-LFL,AR-LFL,UNLOCODE,UNLOCODE:2022-1
AR-LQU,AR-LQU,UNLOCODE,UNLOCODE:2022-1
AR-LAR,AR-LAR,UNLOCODE,UNLOCODE:2022-1
AR-LAT,AR-LAT,UNLOCODE,UNLOCODE:2022-1
AR-LNS,AR-LNS,UNLOCODE,UNLOCODE:2022-1
AR-VDY,AR-VDY,UNLOCODE,UNLOCODE:2022-1
AR-LCS,AR-LCS,UNLOCODE,UNLOCODE:2022-1
AR-LHE,AR-LHE,UNLOCODE,UNLOCODE:2022-1
AR-LHG,AR-LHG,UNLOCODE,UNLOCODE:2022-1
AR-LPS,AR-LPS,UNLOCODE,UNLOCODE:2022-1
AR-LVL,AR-LVL,UNLOCODE,UNLOCODE:2022-1
AR-LNO,AR-LNO,UNLOCODE,UNLOCODE:2022-1
AR-LIM,AR-LIM,UNLOCODE,UNLOCODE:2022-1
AR-LLO,AR-LLO,UNLOCODE,UNLOCODE:2022-1
AR-LHR,AR-LHR,UNLOCODE,UNLOCODE:2022-1
AR-LMZ,AR-LMZ,UNLOCODE,UNLOCODE:2022-1
AR-LDM,AR-LDM,UNLOCODE,UNLOCODE:2022-1
AR-LBL,AR-LBL,UNLOCODE,UNLOCODE:2022-1
AR-LCH,AR-LCH,UNLOCODE,UNLOCODE:2022-1
AR-JLF,AR-JLF,UNLOCODE,UNLOCODE:2022-1
AR-LGN,AR-LGN,UNLOCODE,UNLOCODE:2022-1
AR-LUJ,AR-LUJ,UNLOCODE,UNLOCODE:2022-1
AR-LUL,AR-LUL,UNLOCODE,UNLOCODE:2022-1
AR-VLU,AR-VLU,UNLOCODE,UNLOCODE:2022-1
AR-MAC,AR-MAC,UNLOCODE,UNLOCODE:2022-1
AR-MGD,AR-MGD,UNLOCODE,UNLOCODE:2022-1
AR-MAQ,AR-MAQ,UNLOCODE,UNLOCODE:2022-1
AR-MPU,AR-MPU,UNLOCODE,UNLOCODE:2022-1
AR-JMG,AR-JMG,UNLOCODE,UNLOCODE:2022-1
AR-MDQ,AR-MDQ,UNLOCODE,UNLOCODE:2022-1
AR-JMJ,AR-JMJ,UNLOCODE,UNLOCODE:2022-1
AR-MGA,AR-MGA,UNLOCODE,UNLOCODE:2022-1
AR-MJH,AR-MJH,UNLOCODE,UNLOCODE:2022-1
AR-MRT,AR-MRT,UNLOCODE,UNLOCODE:2022-1
AR-MAR,AR-MAR,UNLOCODE,UNLOCODE:2022-1
AR-MTH,AR-MTH,UNLOCODE,UNLOCODE:2022-1
AR-MYR,AR-MYR,UNLOCODE,UNLOCODE:2022-1
AR-MED,AR-MED,UNLOCODE,UNLOCODE:2022-1
AR-MRO,AR-MRO,UNLOCODE,UNLOCODE:2022-1
AR-MNT,AR-MNT,UNLOCODE,UNLOCODE:2022-1
AR-AMG,AR-AMG,UNLOCODE,UNLOCODE:2022-1
AR-MML,AR-MML,UNLOCODE,UNLOCODE:2022-1
AR-MQO,AR-MQO,UNLOCODE,UNLOCODE:2022-1
AR-MTC,AR-MTC,UNLOCODE,UNLOCODE:2022-1
AR-MOR,AR-MOR,UNLOCODE,UNLOCODE:2022-1
AR-MRN,AR-MRN,UNLOCODE,UNLOCODE:2022-1
AR-MUN,AR-MUN,UNLOCODE,UNLOCODE:2022-1
AR-JNR,AR-JNR,UNLOCODE,UNLOCODE:2022-1
AR-NOG,AR-NOG,UNLOCODE,UNLOCODE:2022-1
AR-NNA,AR-NNA,UNLOCODE,UNLOCODE:2022-1
AR-EJO,AR-EJO,UNLOCODE,UNLOCODE:2022-1
AR-OBA,AR-OBA,UNLOCODE,UNLOCODE:2022-1
AR-OVI,AR-OVI,UNLOCODE,UNLOCODE:2022-1
AR-OCT,AR-OCT,UNLOCODE,UNLOCODE:2022-1
AR-ODR,AR-ODR,UNLOCODE,UNLOCODE:2022-1
AR-ORA,AR-ORA,UNLOCODE,UNLOCODE:2022-1
AR-PP9,AR-PP9,UNLOCODE,UNLOCODE:2022-1
AR-PMA,AR-PMA,UNLOCODE,UNLOCODE:2022-1
AR-PDC,AR-PDC,UNLOCODE,UNLOCODE:2022-1
AR-PAS,AR-PAS,UNLOCODE,UNLOCODE:2022-1
AR-PLU,AR-PLU,UNLOCODE,UNLOCODE:2022-1
AR-PED,AR-PED,UNLOCODE,UNLOCODE:2022-1
AR-PRZ,AR-PRZ,UNLOCODE,UNLOCODE:2022-1
AR-PML,AR-PML,UNLOCODE,UNLOCODE:2022-1
AR-PGO,AR-PGO,UNLOCODE,UNLOCODE:2022-1
AR-JPT,AR-JPT,UNLOCODE,UNLOCODE:2022-1
AR-PGU,AR-PGU,UNLOCODE,UNLOCODE:2022-1
AR-PLR,AR-PLR,UNLOCODE,UNLOCODE:2022-1
AR-PTN,AR-PTN,UNLOCODE,UNLOCODE:2022-1
AR-PLT,AR-PLT,UNLOCODE,UNLOCODE:2022-1
AR-PDM,AR-PDM,UNLOCODE,UNLOCODE:2022-1
AR-PMO,AR-PMO,UNLOCODE,UNLOCODE:2022-1
AR-PMN,AR-PMN,UNLOCODE,UNLOCODE:2022-1
AR-PUR,AR-PUR,UNLOCODE,UNLOCODE:2022-1
AR-SJL,AR-SJL,UNLOCODE,UNLOCODE:2022-1
AR-PTC,AR-PTC,UNLOCODE,UNLOCODE:2022-1
AR-PCO,AR-PCO,UNLOCODE,UNLOCODE:2022-1
AR-PVA,AR-PVA,UNLOCODE,UNLOCODE:2022-1
AR-QBR,AR-QBR,UNLOCODE,UNLOCODE:2022-1
AR-RAF,AR-RAF,UNLOCODE,UNLOCODE:2022-1
AR-RMJ,AR-RMJ,UNLOCODE,UNLOCODE:2022-1
AR-TPV,AR-TPV,UNLOCODE,UNLOCODE:2022-1
AR-RWO,AR-RWO,UNLOCODE,UNLOCODE:2022-1
AR-RLA,AR-RLA,UNLOCODE,UNLOCODE:2022-1
AR-RCQ,AR-RCQ,UNLOCODE,UNLOCODE:2022-1
AR-JRC,AR-JRC,UNLOCODE,UNLOCODE:2022-1
AR-RSG,AR-RSG,UNLOCODE,UNLOCODE:2022-1
AR-RTO,AR-RTO,UNLOCODE,UNLOCODE:2022-1
