actor_id,type,name,is_part_of,datasource_id
AD-ALV,city,Andorra la Vella,AD,UNLOCODE:2022-1
AD-CAN,city,Canillo,AD,UNLOCODE:2022-1
AD-ENC,city,Encamp,AD,UNLOCODE:2022-1
AD-ESC,city,Escaldes-Engordany,AD,UNLOCODE:2022-1
AD-EAC,city,Escàs,AD-04,UNLOCODE:2022-1
AD-FMO,city,La Farga de Moles,AD,UNLOCODE:2022-1
AD-LMA,city,La Massana,AD,UNLOCODE:2022-1
AD-ORD,city,Ordino,AD,UNLOCODE:2022-1
AD-PAS,city,Pas de la Casa,AD,UNLOCODE:2022-1
AD-SJL,city,Sant Julià de Lòria,AD,UNLOCODE:2022-1
AD-SCO,city,Santa Coloma,AD,UNLOCODE:2022-1
AE-AUH,city,Abu Dhabi,AE-AZ,UNLOCODE:2022-1
AE-AJM,city,Ajman,AE,UNLOCODE:2022-1
AE-ALB,city,Al Barsha,AE-DU,UNLOCODE:2022-1
AE-DHF,city,Al Dhafra,AE,UNLOCODE:2022-1
AE-HAM,city,Al Hamriyah,AE,UNLOCODE:2022-1
AE-AJP,city,Al Jeer Port,AE-RK,UNLOCODE:2022-1
AE-DBI,city,Al Mafraq,AE-AZ,UNLOCODE:2022-1
AE-ALQ,city,Al Quoz,AE-DU,UNLOCODE:2022-1
AE-ALS,city,Al Sufouh,AE-DU,UNLOCODE:2022-1
AE-DER,city,Deira,AE-DU,UNLOCODE:2022-1
AE-DBP,city,Dibba,AE-SH,UNLOCODE:2022-1
AE-DXB,city,Dubai,AE-DU,UNLOCODE:2022-1
AE-DWC,city,Dubai World Central Apt,AE,UNLOCODE:2022-1
AE-HAB,city,Habshan,AE-AZ,UNLOCODE:2022-1
AE-HSN,city,Hassyan,AE-DU,UNLOCODE:2022-1
AE-HAT,city,Hatta,AE-DU,UNLOCODE:2022-1
AE-IND,city,Indooroodilly,AE,UNLOCODE:2022-1
AE-QWE,city,Jebel Ali Free Zone,AE-DU,UNLOCODE:2022-1
AE-JYH,city,Jumayrah,AE,UNLOCODE:2022-1
AE-KLB,city,Kalba,AE,UNLOCODE:2022-1
AE-KHA,city,Khalidia,AE,UNLOCODE:2022-1
AE-MKH,city,Mina Khalid,AE-SH,UNLOCODE:2022-1
AE-REI,city,Reem Island,AE-AZ,UNLOCODE:2022-1
AE-SHJ,city,Sharjah,AE-SH,UNLOCODE:2022-1
AE-SIL,city,Sila,AE-AZ,UNLOCODE:2022-1
AE-SWE,city,Swaihan,AE-AZ,UNLOCODE:2022-1
AF-ASH,city,Ali Shirzayi,AF-URU,UNLOCODE:2022-1
AF-BAG,city,Bagram,AF-PAR,UNLOCODE:2022-1
AF-BIN,city,Bamian,AF,UNLOCODE:2022-1
AF-BEP,city,Bazar-E-Panjwai,AF-KAN,UNLOCODE:2022-1
AF-CBN,city,Camp Bastion,AF-HEL,UNLOCODE:2022-1
AF-CDW,city,Camp Dwyer,AF-HEL,UNLOCODE:2022-1
AF-CLN,city,Camp Leatherneck,AF-HEL,UNLOCODE:2022-1
AF-CSO,city,Camp Salerno,AF-KHO,UNLOCODE:2022-1
AF-CWO,city,Camp Wolverine,AF-ZAB,UNLOCODE:2022-1
AF-ISQ,city,Eslam Qal'eh,AF,UNLOCODE:2022-1
AF-FRO,city,FOB Frontenac,AF-KAN,UNLOCODE:2022-1
AF-RMD,city,FOB Ramrod,AF-KAN,UNLOCODE:2022-1
AF-SHK,city,FOB Shank,AF-LOG,UNLOCODE:2022-1
AF-GAR,city,Gardiz,AF-PIA,UNLOCODE:2022-1
AF-KBL,city,Kabul,AF,UNLOCODE:2022-1
AF-KMU,city,Kamu,AF-KNR,UNLOCODE:2022-1
AF-KDH,city,Kandahar,AF,UNLOCODE:2022-1
AF-KHO,city,Khowst,AF-KNR,UNLOCODE:2022-1
AF-KWT,city,Khowst,AF-PIA,UNLOCODE:2022-1
AF-LAG,city,Lashkar Gah,AF-HEL,UNLOCODE:2022-1
AF-MWD,city,Maiwand,AF-KAN,UNLOCODE:2022-1
AF-MEH,city,Mehtar Lam,AF-LAG,UNLOCODE:2022-1
AF-MEY,city,Meydan,AF-BAL,UNLOCODE:2022-1
AF-ORG,city,Orgun-E Kalan,AF-PKA,UNLOCODE:2022-1
AF-PSD,city,Pasaband,AF-GHO,UNLOCODE:2022-1
AF-PEC,city,Pol-e Charkhi,AF-KAB,UNLOCODE:2022-1
AF-QLT,city,Qalat,AF,UNLOCODE:2022-1
AF-QYN,city,Qal'Eh-Ye Now,AF-BDG,UNLOCODE:2022-1
AF-SHE,city,Sherhan-Bandar,AF,UNLOCODE:2022-1
AF-SDD,city,Shindand,AF-HER,UNLOCODE:2022-1
AF-SBK,city,Spin Boldak,AF-KAN,UNLOCODE:2022-1
AF-TKO,city,Tarin Kowt,AF-URU,UNLOCODE:2022-1
AF-TOW,city,Towraghondi,AF-HER,UNLOCODE:2022-1
AF-ZHA,city,Zhari Dasht,AF-KAN,UNLOCODE:2022-1
AI-CRH,city,Crocus Hill,AI,UNLOCODE:2022-1
AI-RBY,city,Road Bay,AI,UNLOCODE:2022-1
AI-VAL,city,The Valley,AI,UNLOCODE:2022-1
AL-ARG,city,Argyrokastro,AL,UNLOCODE:2022-1
AL-BRT,city,Berat,AL,UNLOCODE:2022-1
AL-BQE,city,Bulqizë,AL-09,UNLOCODE:2022-1
AL-NPP,city,Elbasan,AL,UNLOCODE:2022-1
AL-FIE,city,Fier,AL,UNLOCODE:2022-1
AL-GOK,city,Gjirokastër,AL,UNLOCODE:2022-1
AL-KRC,city,Korçë,AL,UNLOCODE:2022-1
AL-KKU,city,Kukës,AL,UNLOCODE:2022-1
AL-LZE,city,Lezhe,AL,UNLOCODE:2022-1
AL-LUS,city,Lushnjë,AL,UNLOCODE:2022-1
AL-MBR,city,Mbreshtan,AL-01,UNLOCODE:2022-1
AL-MIL,city,Milot,AL-08,UNLOCODE:2022-1
AL-ROM,city,Romano Port,AL-02,UNLOCODE:2022-1
AL-SHK,city,Shkoder,AL,UNLOCODE:2022-1
AL-VOR,city,Vore,AL,UNLOCODE:2022-1
AM-A3A,city,Aparan,AM-AG,UNLOCODE:2022-1
AM-ASH,city,Ashtarak,AM-ER,UNLOCODE:2022-1
AM-BYU,city,Byureghavan,AM-KT,UNLOCODE:2022-1
AM-EZN,city,Ecmiadzin,AM,UNLOCODE:2022-1
AM-HRA,city,Hrazdan,AM-KT,UNLOCODE:2022-1
AM-KJN,city,Kajaran,AM,UNLOCODE:2022-1
AM-KPN,city,Kapan,AM-SU,UNLOCODE:2022-1
AM-ARM,city,Masis,AM-AR,UNLOCODE:2022-1
AM-MMA,city,Mets Masrik,AM-GR,UNLOCODE:2022-1
AM-RN4,city,Rind,AM-VD,UNLOCODE:2022-1
AM-SPI,city,Spitak,AM-LO,UNLOCODE:2022-1
AM-VZR,city,Vanadzor,AM,UNLOCODE:2022-1
AM-VED,city,Vedi,AM-AR,UNLOCODE:2022-1
AM-EVN,city,Yerevan,AM-ER,UNLOCODE:2022-1
AO-BEL,city,Belas,AO-LUA,UNLOCODE:2022-1
AO-LUC,city,Lucira,AO,UNLOCODE:2022-1
AO-MLO,city,Malembo,AO,UNLOCODE:2022-1
AO-MDZ,city,Maquela Do Zombo,AO-UIG,UNLOCODE:2022-1
AO-MTL,city,Matala,AO-HUI,UNLOCODE:2022-1
AO-MOS,city,Mocamedes,AO,UNLOCODE:2022-1
AO-NQI,city,Nóqui,AO,UNLOCODE:2022-1
AO-PLE,city,Porto Alexandre (Tombua),AO,UNLOCODE:2022-1
AO-STC,city,Santa Clara,AO-UIG,UNLOCODE:2022-1
AO-NDD,city,Sumbe,AO,UNLOCODE:2022-1
AO-VNA,city,Viana,AO-LUA,UNLOCODE:2022-1
AQ-AMS,city,Amundsen-Scott,AQ,UNLOCODE:2022-1
AQ-BEL,city,Belgrano II,AQ,UNLOCODE:2022-1
AQ-CON,city,Concordia,AQ,UNLOCODE:2022-1
AQ-DMF,city,Dome Fuji,AQ,UNLOCODE:2022-1
AQ-DRZ,city,Druzhnaya 4,AQ,UNLOCODE:2022-1
AQ-GDC,city,Gabriel de Castilla,AQ,UNLOCODE:2022-1
AQ-MTR,city,Maitri,AQ,UNLOCODE:2022-1
AQ-NEU,city,Neumayer,AQ,UNLOCODE:2022-1
AQ-NOV,city,Novolazarevskaya,AQ,UNLOCODE:2022-1
AQ-SNA,city,SANAE IV,AQ,UNLOCODE:2022-1
AQ-SBA,city,Scott Base,AQ,UNLOCODE:2022-1
AQ-TOR,city,Tor,AQ,UNLOCODE:2022-1
AQ-TRL,city,Troll,AQ,UNLOCODE:2022-1
AQ-VOS,city,Vostok,AQ,UNLOCODE:2022-1
AR-ABA,city,Abasto,AR,UNLOCODE:2022-1
AR-ACA,city,Acaraguá,AR-N,UNLOCODE:2022-1
AR-ACS,city,Acassuso,AR-B,UNLOCODE:2022-1
AR-AVD,city,Acevedo,AR-B,UNLOCODE:2022-1
AR-AC5,city,Acheral,AR-T,UNLOCODE:2022-1
AR-AMA,city,Adelia María,AR-X,UNLOCODE:2022-1
AR-AGS,city,Aguilares,AR-T,UNLOCODE:2022-1
AR-AIM,city,Aimogasta,AR-F,UNLOCODE:2022-1
AR-ALN,city,Albardón,AR-J,UNLOCODE:2022-1
AR-ALI,city,Alberti,AR-B,UNLOCODE:2022-1
AR-AEA,city,Aldea Escolar,AR-U,UNLOCODE:2022-1
AR-ADS,city,Alderetes,AR-T,UNLOCODE:2022-1
AR-ALL,city,Allen,AR-R,UNLOCODE:2022-1
AR-ALE,city,Almafuerte,AR-X,UNLOCODE:2022-1
AR-ALS,city,Alsina,AR,UNLOCODE:2022-1
AR-ASL,city,Alto de Sierra,AR-J,UNLOCODE:2022-1
AR-ARR,city,Alto Río Senguerr,AR-U,UNLOCODE:2022-1
AR-LTV,city,Alto Verde,AR-M,UNLOCODE:2022-1
AR-ALZ,city,Alvarez,AR-S,UNLOCODE:2022-1
AR-ANA,city,Añatuya,AR-G,UNLOCODE:2022-1
AR-ANC,city,Ancón,AR-B,UNLOCODE:2022-1
AR-ADC,city,Andacollo,AR-Q,UNLOCODE:2022-1
AR-AND,city,Andalgalá,AR-K,UNLOCODE:2022-1
AR-ANO,city,Angaco,AR-J,UNLOCODE:2022-1
AR-APO,city,Apostoles,AR-N,UNLOCODE:2022-1
AR-ARN,city,Aranguren,AR-E,UNLOCODE:2022-1
AR-AVO,city,Aristóbulo del Valle,AR-N,UNLOCODE:2022-1
AR-ARG,city,Armstrong,AR-S,UNLOCODE:2022-1
AR-ACF,city,Arrecifes,AR-B,UNLOCODE:2022-1
AR-AYO,city,Arroyito,AR-X,UNLOCODE:2022-1
AR-AST,city,Asturias,AR,UNLOCODE:2022-1
AR-ATU,city,Atucha,AR-B,UNLOCODE:2022-1
AR-AVE,city,Avellaneda,AR-C,UNLOCODE:2022-1
AR-AVS,city,Avellaneda,AR-S,UNLOCODE:2022-1
AR-AZU,city,Azul,AR-B,UNLOCODE:2022-1
AR-BSB,city,Bahia San Blas,AR-B,UNLOCODE:2022-1
AR-BAJ,city,Bajo Grande,AR-F,UNLOCODE:2022-1
AR-BHO,city,Bajo Hondo,AR-B,UNLOCODE:2022-1
AR-BCA,city,Balcarce,AR-B,UNLOCODE:2022-1
AR-BES,city,Ballesteros,AR-X,UNLOCODE:2022-1
AR-BDR,city,Banda del Río Salí,AR-T,UNLOCODE:2022-1
AR-BAD,city,Banfield,AR-B,UNLOCODE:2022-1
AR-BAR,city,Baradero,AR-B,UNLOCODE:2022-1
AR-BAL,city,Barreal,AR-J,UNLOCODE:2022-1
AR-BTN,city,Barrio Batan,AR-B,UNLOCODE:2022-1
AR-BMS,city,Barrio Marquez de Sobremonte,AR-X,UNLOCODE:2022-1
AR-BEC,city,Beccar,AR-B,UNLOCODE:2022-1
AR-BVL,city,Bell Ville,AR-X,UNLOCODE:2022-1
AR-BEL,city,Bella Vista,AR-B,UNLOCODE:2022-1
AR-BVA,city,Bella Vista,AR-T,UNLOCODE:2022-1
AR-BVZ,city,Benavidez,AR-B,UNLOCODE:2022-1
AR-BEA,city,Bengolea,AR-X,UNLOCODE:2022-1
AR-BJR,city,Benito Juarez,AR-B,UNLOCODE:2022-1
AR-BER,city,Berazategui,AR-B,UNLOCODE:2022-1
AR-BRN,city,Bernal,AR-B,UNLOCODE:2022-1
AR-BOL,city,Bombal,AR-S,UNLOCODE:2022-1
AR-BOU,city,Boulogne,AR-B,UNLOCODE:2022-1
AR-BON,city,Bowen,AR-M,UNLOCODE:2022-1
AR-BGO,city,Bragado,AR-B,UNLOCODE:2022-1
